parent;unspsc;name;id_name
Additives;12164500;Food or drug additives;Bahan baku, bahan kimia, kertas, bahan bakar
Laboratory seed and feed testing equipment;41112704;Feed analyzers;Bahan baku, bahan kimia, kertas, bahan bakar
Data services;81112009;Content or data classification services;Bahan baku, bahan kimia, kertas, bahan bakar
Air transportation support systems and equipment;25191514;Aircraft towbar;Bahan baku, bahan kimia, kertas, bahan bakar
Data Voice or Multimedia Network Equipment or Platforms and Accessories;43221600;Digital subscriber loop DSL access equipment and components and accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Digital subscriber loop DSL access equipment and components and accessories;43221601;Digital subscriber loop DSL captive office plain old telephone system POTS splitter;Bahan baku, bahan kimia, kertas, bahan bakar
Digital subscriber loop DSL access equipment and components and accessories;43221602;Digital subscriber loop DSL captive office splitter shelf;Bahan baku, bahan kimia, kertas, bahan bakar
Digital subscriber loop DSL access equipment and components and accessories;43221603;Digital subscriber loop DSL customer premise equipment CPE plain old telephone system POTS splitter;Bahan baku, bahan kimia, kertas, bahan bakar
Personnel recruitment;80111716;Permanent information technology staffing needs;Bahan baku, bahan kimia, kertas, bahan bakar
Igniters;12131708;Detonator box;Bahan baku, bahan kimia, kertas, bahan bakar
Sampling equipment;41104020;Calcine element flow tray;Bahan baku, bahan kimia, kertas, bahan bakar
Video and combination video and audio presentation equipment and hardware and controllers;45111810;Visual presenters;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical and diagnostic analyzers and accessories and supplies;41115830;Glucose analyzers;Bahan baku, bahan kimia, kertas, bahan bakar
Uniforms;53102710;Corporate uniforms;Bahan baku, bahan kimia, kertas, bahan bakar
Software;43233500;Information exchange software;Bahan baku, bahan kimia, kertas, bahan bakar
Boards;44111911;Interactive whiteboards or accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131507;Business interruption insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131508;Cash in transit insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131509;Comprehensive projects insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131510;Contractors all risks insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131511;Deterioration of stocks insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131512;Electronic equipment insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131513;Erection all risks insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131514;Fidelity guarantee insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131515;Jewelers block insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131516;Professional indemnity insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Insurance services for structures and property and possessions;84131517;Travel insurance;Bahan baku, bahan kimia, kertas, bahan bakar
Novelty paper;14111613;Banner paper;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101718;Infrared adapters;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101719;Copy or scan accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Duplicating machines;44101504;Digital senders;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101720;Language fonts;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101721;Media spindles;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101722;Multi bin mailbox power upgrades;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101723;Multi bin mailboxes;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101724;Multi function upgrades;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101725;Printer cabinets;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101726;Printer emulation upgrades;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101727;Printer stands;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101728;Roll feeds;Bahan baku, bahan kimia, kertas, bahan bakar
Scanner accessories;44102202;Scanner document feeders;Bahan baku, bahan kimia, kertas, bahan bakar
Scanner accessories;44102203;Scanner transparency adapters;Bahan baku, bahan kimia, kertas, bahan bakar
Fire fighting equipment;46191608;Fire suppression system;Bahan baku, bahan kimia, kertas, bahan bakar
Printer and photocopier and facsimile accessories;44101729;Output stackers;Bahan baku, bahan kimia, kertas, bahan bakar
Duplicating machines;44101505;Digital duplicators;Bahan baku, bahan kimia, kertas, bahan bakar
Transport fueling and vehicle storage and support services;78181703;Vehicle parking service;Bahan baku, bahan kimia, kertas, bahan bakar
Business law services;80121611;Healthcare claim law services;Bahan baku, bahan kimia, kertas, bahan bakar
Market research;80141510;Market research telephone surveys;Bahan baku, bahan kimia, kertas, bahan bakar
Market research;80141511;Market research paper surveys;Bahan baku, bahan kimia, kertas, bahan bakar
Market research;80141512;Market research on location surveys;Bahan baku, bahan kimia, kertas, bahan bakar
Market research;80141513;Market research one on one interviews;Bahan baku, bahan kimia, kertas, bahan bakar
Crowd control equipment;46151507;Queuing control system;Bahan baku, bahan kimia, kertas, bahan bakar
Workstations and office packages;56111514;Modular counter office packages;Bahan baku, bahan kimia, kertas, bahan bakar
Human resource development;80111507;Outplacement services;Bahan baku, bahan kimia, kertas, bahan bakar
Market research;80141514;Market research mail surveys;Bahan baku, bahan kimia, kertas, bahan bakar
Fire prevention;46191505;Fire alarm systems;Bahan baku, bahan kimia, kertas, bahan bakar
Electric utilities;83101808;Power quality monitoring;Bahan baku, bahan kimia, kertas, bahan bakar
Electrical and electronic engineering;81101703;Engineering testing services;Bahan baku, bahan kimia, kertas, bahan bakar
Civil engineering;81101513;Building construction management;Bahan baku, bahan kimia, kertas, bahan bakar
General goods storage;78131603;Furniture storage;Bahan baku, bahan kimia, kertas, bahan bakar
Business facilities oversight;80161602;Receiving or inventorying services;Bahan baku, bahan kimia, kertas, bahan bakar
Bath and body;53131637;Nursing pads;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical textiles;42131706;Surgical jumpsuits and coveralls;Bahan baku, bahan kimia, kertas, bahan bakar
Applicator swabs and cotton balls;42141504;Medicated applicators or absorbents;Bahan baku, bahan kimia, kertas, bahan bakar
Medical equipment transport and transfer and storage products;42192406;Urinal carrying carts;Bahan baku, bahan kimia, kertas, bahan bakar
Data services;81112010;Data conversion service;Bahan baku, bahan kimia, kertas, bahan bakar
Local and long distance telephone communications;83111511;Frame relay telecommunications service;Bahan baku, bahan kimia, kertas, bahan bakar
Ostomy supplies and non surgical wound drainage products;42312109;Ostomy bag rings;Bahan baku, bahan kimia, kertas, bahan bakar
Ostomy supplies and non surgical wound drainage products;42312110;Ostomy starter kits;Bahan baku, bahan kimia, kertas, bahan bakar
Ostomy supplies and non surgical wound drainage products;42312111;Ostomy bag covers;Bahan baku, bahan kimia, kertas, bahan bakar
Ostomy supplies and non surgical wound drainage products;42312112;Ostomy belts;Bahan baku, bahan kimia, kertas, bahan bakar
Ostomy supplies and non surgical wound drainage products;42312113;Ostomy bag plugs;Bahan baku, bahan kimia, kertas, bahan bakar
Duplicating machines;44101506;Faxswitch machines;Bahan baku, bahan kimia, kertas, bahan bakar
Digital mobile network infrastructure equipment and components;43223102;2G GSM wireless access network equipment and components;Bahan baku, bahan kimia, kertas, bahan bakar
Bandages and dressings and related products;42311531;Dressing covers for general use;Bahan baku, bahan kimia, kertas, bahan bakar
Vascular imaging and interventional cardiology and cardiac catheterization lab products;42203406;Removal devices of diagnostic or interventional vascular catheters;Bahan baku, bahan kimia, kertas, bahan bakar
Footwear;53112100;Overshoes;Bahan baku, bahan kimia, kertas, bahan bakar
Patient beds and accessories;42191811;Infant positioning cradles;Bahan baku, bahan kimia, kertas, bahan bakar
Engineered wood products;11122002;Particleboard;Bahan baku, bahan kimia, kertas, bahan bakar
Computer data input device accessories;43211804;Keyboard drawers or shelves;Bahan baku, bahan kimia, kertas, bahan bakar
Transportation related equipment and instruments;41112803;Tachometer disks;Bahan baku, bahan kimia, kertas, bahan bakar
Computer data input devices;43211715;Portable data input terminals;Bahan baku, bahan kimia, kertas, bahan bakar
Batteries and cells and accessories;26111722;Battery adapter or accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Batteries and cells and accessories;26111723;Battery cabinets or covers or doors;Bahan baku, bahan kimia, kertas, bahan bakar
Batteries and cells and accessories;26111724;Tool kits for batteries;Bahan baku, bahan kimia, kertas, bahan bakar
System boards processors interfaces or modules;43201545;Fax boards;Bahan baku, bahan kimia, kertas, bahan bakar
System boards processors interfaces or modules;43201546;Audio conferencing boards;Bahan baku, bahan kimia, kertas, bahan bakar
System boards processors interfaces or modules;43201547;Voice boards;Bahan baku, bahan kimia, kertas, bahan bakar
Personal communications device accessories or parts;43191619;Telephone signaling devices;Bahan baku, bahan kimia, kertas, bahan bakar
Animal feed;10122100;Miscellaneous animal food;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151525;Broccoli seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151526;Cabbage seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Tuber seeds and seedlings;10152401;Potato seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Tuber seeds and seedlings;10152403;Sweet potato seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151529;Pumpkin seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Tuber seeds and seedlings;10152405;Radish seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151531;Brussel sprout seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151532;Squash seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151533;Okra seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151534;Cantaloupe seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Vegetable seeds and seedlings;10151535;Peanut seeds or seedlings;Bahan baku, bahan kimia, kertas, bahan bakar
Pesticides or pest repellents;10191507;Bird repellents;Bahan baku, bahan kimia, kertas, bahan bakar
Pest control devices;10191704;Fly swatters;Bahan baku, bahan kimia, kertas, bahan bakar
Pesticides or pest repellents;10191508;Termite shields;Bahan baku, bahan kimia, kertas, bahan bakar
Pest control devices;10191705;Lariats;Bahan baku, bahan kimia, kertas, bahan bakar
Pest control devices;10191706;Leghold traps;Bahan baku, bahan kimia, kertas, bahan bakar
Stone;11111611;Gravel;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162122;Binding fabrics;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162123;Tape fabrics;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162124;Felt fabrics;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162125;Webbing fabrics;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162126;Quilted cloth;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162127;Camouflage cloth;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162128;Parachute cloth;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162129;Marquisette cloth;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162130;Dossal;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty fabrics or cloth;11162131;Welting fabrics;Bahan baku, bahan kimia, kertas, bahan bakar
Printing and writing paper;14111534;Music score or manuscript papers;Bahan baku, bahan kimia, kertas, bahan bakar
Printing and writing paper;14111535;Telegraph papers;Bahan baku, bahan kimia, kertas, bahan bakar
Printing and writing paper;14111536;Library book or borrowers cards;Bahan baku, bahan kimia, kertas, bahan bakar
Printing and writing paper;14111537;Label papers;Bahan baku, bahan kimia, kertas, bahan bakar
Novelty paper;14111614;Album papers or tissues;Bahan baku, bahan kimia, kertas, bahan bakar
Novelty paper;14111615;Poster papers;Bahan baku, bahan kimia, kertas, bahan bakar
Paperboard and packaging papers;14121505;Fiberboards;Bahan baku, bahan kimia, kertas, bahan bakar
Coated papers;14121811;Sensitized copying papers;Bahan baku, bahan kimia, kertas, bahan bakar
Newsprint and offset papers;14121905;Tympan papers;Bahan baku, bahan kimia, kertas, bahan bakar
Industrial use papers;14122200;Specialty industrial use papers;Bahan baku, bahan kimia, kertas, bahan bakar
Specialty industrial use papers;14122201;Seed germinating papers;Bahan baku, bahan kimia, kertas, bahan bakar
Accommodation furniture;56101900;General furniture parts and accessories;Bahan baku, bahan kimia, kertas, bahan bakar
